,Station,Lat,Lng
824,no ID,46.73638,-92.17476
825,no ID,46.73649,-92.17534
826,no ID,46.73665,-92.17598
827,no ID,46.73677,-92.17629
828,no ID,46.73692,-92.17669
829,no ID,46.73732,-92.17753
830,no ID,46.73766,-92.17825
831,no ID,46.73826,-92.17945
832,no ID,46.73867,-92.18033
833,no ID,46.73883,-92.18086
834,no ID,46.73896,-92.18152
835,no ID,46.73905,-92.18212
836,no ID,46.73907,-92.18274
837,no ID,46.73908,-92.18329
838,no ID,46.73904,-92.18394
839,no ID,46.73898,-92.18429
840,no ID,46.73893,-92.18462
841,no ID,46.73874,-92.18528
842,no ID,46.73838,-92.18615
843,no ID,46.73798,-92.18686
844,no ID,46.73759,-92.18749
845,no ID,46.73749,-92.18768
846,no ID,46.73699,-92.18886
847,no ID,46.73601,-92.19252
848,no ID,46.73553,-92.19417
849,no ID,46.73519,-92.19505
850,no ID,46.73479,-92.19594
851,no ID,46.73424,-92.19714
852,no ID,46.73337,-92.19903
853,no ID,46.73226,-92.20142
854,no ID,46.73181,-92.20208
855,no ID,46.73153,-92.20236
856,no ID,46.7313,-92.20257
857,no ID,46.73112,-92.2028
858,no ID,46.72991,-92.20351
859,no ID,46.72938,-92.2039
860,no ID,46.72897,-92.20437
861,no ID,46.72856,-92.20515
862,no ID,46.72725,-92.20857
863,no ID,46.72712,-92.20897
864,no ID,46.7264,-92.21185
865,no ID,46.72626,-92.2125
866,no ID,46.72613,-92.21415
867,no ID,46.72616,-92.2156
868,no ID,46.72624,-92.21966
869,no ID,46.7262,-92.22054
870,no ID,46.72602,-92.22172
871,no ID,46.72491,-92.22624
872,no ID,46.72343,-92.23162
873,no ID,46.72261,-92.23455
874,no ID,46.72142,-92.23793
875,no ID,46.72075,-92.23939
876,no ID,46.71871,-92.24438
877,no ID,46.71678,-92.24913
878,no ID,46.71583,-92.25163
879,no ID,46.71417,-92.25591
880,no ID,46.71354,-92.25755
881,no ID,46.71268,-92.25929
882,no ID,46.71192,-92.26201
883,no ID,46.7116,-92.26306
884,no ID,46.71131,-92.26513
885,no ID,46.7113,-92.26917
886,no ID,46.71104,-92.27139
887,no ID,46.71028,-92.2743
888,no ID,46.70967,-92.27595
889,no ID,46.70796,-92.2794
890,no ID,46.70718,-92.28081
891,no ID,46.70674,-92.28189
892,no ID,46.70621,-92.28367
893,no ID,46.70566,-92.28639
894,no ID,46.70522,-92.2891
895,no ID,46.70473,-92.29213
896,no ID,46.70429,-92.29526
897,no ID,46.70366,-92.29927
898,no ID,46.70316,-92.30289
899,no ID,46.70304,-92.30411
900,no ID,46.70259,-92.30681
901,no ID,46.70237,-92.30834
902,no ID,46.70205,-92.31029
903,no ID,46.70118,-92.31552
904,no ID,46.70075,-92.31816
905,no ID,46.70032,-92.3206
906,no ID,45.3664,-92.99587
907,no ID,45.35489,-92.99884
908,no ID,45.34981,-92.99999
909,no ID,45.34587,-93.00211
910,no ID,45.33975,-93.0047
911,no ID,45.3385,-93.00482
912,S1520,45.33666,-93.00482
913,no ID,45.33417,-93.00482
914,S1521,45.32399,-93.00357
915,S1522,45.30381,-93.00296
916,S1523,45.28854,-93.00319
917,no ID,45.28551,-93.00328
918,no ID,45.28104,-93.00347
919,S1524,45.27951,-93.00363
920,no ID,45.27771,-93.00427
921,no ID,45.26906,-93.0089
922,S1525,45.26859,-93.00913
923,no ID,45.26216,-93.01254
924,S1526,45.26145,-93.01328
925,no ID,45.2608,-93.01433
926,no ID,45.25911,-93.01773
927,no ID,45.25779,-93.01998
928,no ID,45.25578,-93.02198
929,no ID,45.25348,-93.02323
930,S1527,45.24992,-93.02505
931,no ID,45.24825,-93.02591
932,no ID,45.24525,-93.02737
933,S1528,45.24047,-93.02849
934,S1529,45.23051,-93.02885
935,S1590,45.23037,-93.02885
936,no ID,45.22241,-93.02912
937,no ID,45.22223,-93.02912
938,no ID,44.73259,-93.28348
939,no ID,44.73237,-93.28344
940,S916,44.72992,-93.28301
941,no ID,44.72686,-93.28245
942,no ID,44.72355,-93.28191
943,no ID,44.72226,-93.2818
944,no ID,44.72046,-93.28186
945,no ID,44.71828,-93.28246
946,S1097,44.71652,-93.28306
947,no ID,44.71512,-93.28353
948,no ID,44.71041,-93.28443
949,no ID,44.7043,-93.28554
950,no ID,44.69975,-93.28732
951,S1578,44.69838,-93.28814
952,no ID,44.69679,-93.28908
953,no ID,44.69298,-93.291
954,no ID,44.6899,-93.29258
955,no ID,44.68867,-93.2928
956,no ID,44.68382,-93.29343
957,S1579,44.68192,-93.29355
958,S1580,44.68164,-93.29358
959,no ID,44.67948,-93.29373
960,no ID,44.67154,-93.29423
961,S1581,44.66625,-93.2943
962,S1582,44.65392,-93.29473
963,S1583,44.65368,-93.29477
964,no ID,44.6467,-93.29601
965,S1584,44.64498,-93.29629
966,no ID,44.64329,-93.2966
967,no ID,44.63283,-93.29854
968,no ID,44.63127,-93.29858
969,no ID,44.62347,-93.29849
970,no ID,44.6186,-93.29829
971,no ID,44.61432,-93.29709
972,no ID,44.61115,-93.29622
973,no ID,44.61047,-93.2961
974,no ID,44.60977,-93.29602
975,no ID,44.60904,-93.29601
976,no ID,44.60763,-93.29614
977,no ID,44.60296,-93.29795
978,no ID,44.60155,-93.29838
979,no ID,44.59478,-93.29848
980,no ID,44.58881,-93.29806
981,no ID,44.5874,-93.29796
982,no ID,44.58662,-93.29796
983,no ID,44.58119,-93.29803
984,no ID,44.5803,-93.29801
985,no ID,44.57766,-93.29832
986,no ID,44.57653,-93.29836
987,no ID,44.57321,-93.29847
988,no ID,44.57014,-93.29854
989,no ID,44.5617,-93.29866
990,no ID,44.55585,-93.29872
991,no ID,44.55138,-93.29882
992,no ID,44.55007,-93.29902
993,no ID,44.54868,-93.29933
994,no ID,44.54386,-93.30087
995,no ID,44.54285,-93.30115
996,no ID,44.54187,-93.30135
997,no ID,44.53689,-93.30135
998,no ID,44.5351,-93.30119
999,no ID,44.53372,-93.30086
1000,no ID,44.53266,-93.30049
1001,no ID,44.53171,-93.30009
1002,35S737,44.53036,-93.29934
1003,35S728,44.51628,-93.29055
1004,no ID,44.51375,-93.28904
1005,no ID,44.51294,-93.28874
1006,no ID,44.51207,-93.28837
1007,no ID,44.51052,-93.28813
1008,no ID,44.50918,-93.28822
1009,no ID,44.50805,-93.28843
1010,no ID,44.50453,-93.28981
1011,35S718,44.50305,-93.29043
1012,no ID,44.50092,-93.29117
1013,no ID,44.49951,-93.2914
1014,no ID,44.49509,-93.29165
1015,no ID,44.49016,-93.29186
1016,35S705,44.48455,-93.29192
1017,no ID,44.47714,-93.29202
1018,no ID,44.47537,-93.2921
1019,no ID,44.47193,-93.2923
1020,no ID,44.4693,-93.2924
1021,35S692,44.46528,-93.2924
1022,35S685,44.45511,-93.29248
1023,no ID,44.45197,-93.29249
1024,35S587,44.4481,-93.2925
1025,35S675,44.44141,-93.29256
1026,35S671,44.43514,-93.29259
1027,no ID,44.43254,-93.29262
1028,no ID,44.42877,-93.29261
1029,35S665,44.42679,-93.29263
1030,no ID,44.42476,-93.29265
1031,35S660,44.41946,-93.29269
1032,35S655,44.41224,-93.2927
1033,35S651,44.40642,-93.29269
1034,35S642,44.39356,-93.29263
1035,no ID,44.39055,-93.29263
1036,no ID,44.38771,-93.29267
1037,35S637,44.38708,-93.29277
1038,no ID,44.38593,-93.29298
1039,no ID,44.37947,-93.29523
1040,no ID,44.37877,-93.2954
1041,no ID,44.3779,-93.29542
1042,35S630,44.37713,-93.29537
1043,no ID,44.37643,-93.29518
1044,no ID,44.37316,-93.29398
1045,no ID,44.37078,-93.29317
1046,no ID,44.37006,-93.29298
1047,35S625,44.36951,-93.29287
1048,no ID,44.3688,-93.29276
1049,no ID,44.36714,-93.29275
1050,35S620,44.3616,-93.29288
1051,35S615,44.35516,-93.29305
1052,35S611,44.34836,-93.29323
1053,35S605,44.34106,-93.29327
1054,35S600,44.33401,-93.29333
1055,no ID,44.32841,-93.29334
1056,no ID,44.32706,-93.29357
1057,35S595,44.3264,-93.29378
1058,no ID,44.3253,-93.2943
1059,no ID,44.32422,-93.29514
1060,no ID,44.32305,-93.29639
1061,no ID,44.32072,-93.29968
1062,no ID,44.31998,-93.30111
1063,no ID,44.31822,-93.30519
1064,no ID,44.31759,-93.30619
1065,no ID,44.31674,-93.3072
1066,no ID,44.31548,-93.3082
1067,no ID,44.31454,-93.30862
1068,35S585,44.31374,-93.30882
1069,35S588,44.30441,-93.30931
1070,no ID,44.30131,-93.30945
1071,35S574,44.29919,-93.30941
1072,35S571,44.29483,-93.30925
1073,no ID,44.29252,-93.30917
1074,no ID,44.29143,-93.30915
1075,no ID,44.28748,-93.30894
1076,35S565,44.28567,-93.30885
1077,no ID,44.28458,-93.30879
1078,no ID,44.28371,-93.30857
1079,no ID,44.28281,-93.30806
1080,no ID,44.28191,-93.30737
1081,35S558,44.27747,-93.30215
1082,no ID,44.27605,-93.30045
1083,no ID,44.27523,-93.29954
1084,no ID,44.27388,-93.29832
1085,no ID,44.27217,-93.2971
1086,35S552,44.27151,-93.29672
1087,no ID,44.27043,-93.29614
1088,35S545,44.26062,-93.29058
1089,35S540,44.25382,-93.28673
1090,no ID,44.25065,-93.28494
1091,35S535,44.2466,-93.28333
1092,35S530,44.23974,-93.28061
1093,no ID,44.23457,-93.27866
1094,no ID,44.23392,-93.27843
1095,no ID,44.23276,-93.27811
1096,no ID,44.22754,-93.2775
1097,35S520,44.22559,-93.2773
1098,no ID,44.22335,-93.2768
1099,no ID,44.22136,-93.27598
1100,no ID,44.21993,-93.27505
1101,no ID,44.21868,-93.27414
1102,no ID,44.2178,-93.27336
1103,no ID,44.21205,-93.26741
1104,35S503,44.20569,-93.26093
1105,no ID,44.20286,-93.25807
1106,no ID,44.20206,-93.25738
1107,no ID,44.20088,-93.25652
1108,no ID,44.19973,-93.25595
1109,no ID,44.19876,-93.25556
1110,no ID,44.19676,-93.25515
1111,no ID,44.19598,-93.2551
1112,no ID,44.19527,-93.25512
1113,no ID,44.18827,-93.25571
1114,35S490,44.18612,-93.25607
1115,35S482,44.17741,-93.25826
1116,no ID,44.17695,-93.25839
1117,no ID,44.17363,-93.25909
1118,no ID,44.17238,-93.25916
1119,no ID,44.17018,-93.25896
1120,no ID,44.16211,-93.25761
1121,no ID,44.16028,-93.25751
1122,35S470,44.1571,-93.25746
1123,35S464,44.15043,-93.25741
1124,no ID,44.1495,-93.25723
1125,no ID,44.14849,-93.25695
1126,no ID,44.14694,-93.25616
1127,no ID,44.14591,-93.25539
1128,no ID,44.14223,-93.25231
1129,no ID,44.14017,-93.25056
1130,no ID,44.13893,-93.24976
1131,no ID,44.13791,-93.24918
1132,no ID,44.1371,-93.24881
1133,no ID,44.13596,-93.24842
1134,no ID,44.13462,-93.24815
1135,no ID,44.12889,-93.24764
1136,no ID,44.12245,-93.24715
1137,no ID,44.11619,-93.24665
1138,no ID,44.11369,-93.24645
1139,no ID,44.10979,-93.24616
1140,no ID,44.10381,-93.24571
1141,no ID,44.10164,-93.24555
1142,no ID,44.09864,-93.24528
1143,no ID,44.09508,-93.245
1144,no ID,44.0947,-93.24496
1145,no ID,44.09235,-93.2448
1146,no ID,44.09035,-93.2447
1147,no ID,44.08935,-93.24477
1148,no ID,44.08829,-93.24502
1149,no ID,44.08729,-93.24538
1150,no ID,44.08445,-93.24672
1151,no ID,44.08064,-93.2485
1152,no ID,44.0752,-93.25107
1153,no ID,44.07326,-93.25187
1154,no ID,44.07134,-93.25225
1155,no ID,44.07053,-93.25223
1156,no ID,44.06935,-93.25202
1157,no ID,44.06222,-93.25092
1158,no ID,44.06012,-93.25059
1159,no ID,44.05948,-93.2505
1160,no ID,44.05861,-93.25037
1161,no ID,44.05549,-93.24992
1162,no ID,44.0516,-93.24971
1163,no ID,44.04665,-93.24951
1164,no ID,44.04393,-93.24931
1165,no ID,44.03684,-93.24805
1166,no ID,44.03215,-93.24722
1167,no ID,44.02995,-93.24688
1168,no ID,44.02802,-93.24686
1169,no ID,44.02678,-93.24711
1170,no ID,44.0248,-93.24761
1171,no ID,44.01859,-93.25075
1172,no ID,44.0142,-93.25303
1173,no ID,44.01204,-93.25404
1174,no ID,44.01022,-93.25456
1175,no ID,44.00925,-93.25474
1176,no ID,44.00783,-93.25482
1177,no ID,43.99927,-93.25494
1178,no ID,43.99195,-93.25507
1179,no ID,43.9863,-93.25514
1180,no ID,43.98045,-93.25528
1181,no ID,43.97294,-93.25539
1182,no ID,43.96739,-93.25551
1183,no ID,43.9659,-93.2557
1184,no ID,43.96447,-93.25609
1185,no ID,43.96304,-93.25669
1186,no ID,43.96035,-93.25821
1187,no ID,43.95721,-93.26
1188,no ID,43.95392,-93.26189
1189,no ID,43.94269,-93.26833
1190,no ID,43.93144,-93.27478
1191,no ID,43.92925,-93.27601
1192,no ID,43.92758,-93.27665
1193,no ID,43.92635,-93.27696
1194,no ID,43.92521,-93.27715
1195,no ID,43.92417,-93.27721
1196,no ID,43.91825,-93.27721
1197,no ID,43.907,-93.27712
1198,no ID,43.89308,-93.27711
1199,no ID,43.88475,-93.27706
1200,no ID,43.87407,-93.27703
1201,no ID,43.87013,-93.27705
1202,no ID,43.86694,-93.27703
1203,no ID,43.86527,-93.27719
1204,no ID,43.86455,-93.27732
1205,no ID,43.86377,-93.27756
1206,no ID,43.86282,-93.27785
1207,no ID,43.86152,-93.27847
1208,no ID,43.8517,-93.28376
1209,no ID,43.84597,-93.28688
1210,no ID,43.84469,-93.28747
1211,no ID,43.84336,-93.28801
1212,no ID,43.84218,-93.28836
1213,no ID,43.84071,-93.2887
1214,no ID,43.83936,-93.28887
1215,no ID,43.83042,-93.28893
1216,no ID,43.82663,-93.28893
1217,no ID,43.82085,-93.28892
1218,no ID,43.81835,-93.28895
1219,no ID,43.81572,-93.28892
1220,no ID,43.81086,-93.28892
1221,no ID,43.80985,-93.289
1222,no ID,43.80922,-93.28914
1223,no ID,43.8087,-93.28933
1224,no ID,43.80791,-93.28973
1225,no ID,43.80705,-93.29031
1226,no ID,43.80629,-93.29102
1227,no ID,43.80582,-93.29153
1228,no ID,43.7999,-93.29853
1229,no ID,43.79581,-93.30333
1230,no ID,43.79442,-93.30499
1231,no ID,43.79338,-93.30615
1232,no ID,43.79272,-93.30676
1233,no ID,43.79171,-93.30752
1234,no ID,43.7905,-93.30818
1235,no ID,43.78951,-93.30856
1236,no ID,43.7883,-93.30885
1237,no ID,43.78588,-93.30891
1238,no ID,43.78198,-93.30888
1239,no ID,43.77822,-93.30884
1240,no ID,43.77611,-93.30884
1241,no ID,43.77453,-93.30895
1242,no ID,43.77394,-93.30914
1243,no ID,43.77326,-93.30939
1244,no ID,43.76937,-93.31143
1245,no ID,43.76616,-93.31323
1246,no ID,43.76282,-93.31488
1247,no ID,43.75981,-93.31598
1248,no ID,43.75478,-93.31776
1249,no ID,43.75337,-93.31807
1250,no ID,43.7464,-93.31909
1251,no ID,43.74124,-93.3198
1252,no ID,43.73566,-93.32059
1253,no ID,43.73178,-93.32113
1254,no ID,43.72994,-93.32126
1255,no ID,43.72866,-93.32117
1256,no ID,43.72018,-93.32021
1257,no ID,43.71796,-93.31993
1258,no ID,43.71588,-93.31984
1259,no ID,43.71243,-93.31982
1260,no ID,43.70539,-93.31981
1261,no ID,43.69645,-93.3198
1262,no ID,43.69101,-93.31978
1263,no ID,43.68983,-93.3199
1264,no ID,43.68747,-93.32044
1265,no ID,43.68463,-93.32097
1266,no ID,43.68383,-93.32117
1267,no ID,43.68299,-93.32137
1268,no ID,43.67972,-93.32201
1269,no ID,43.67735,-93.32252
1270,no ID,43.67449,-93.32315
1271,no ID,43.67288,-93.32344
1272,no ID,43.67122,-93.32359
1273,no ID,43.66911,-93.32344
1274,no ID,43.66794,-93.32322
1275,no ID,43.66736,-93.32301
1276,no ID,43.66548,-93.32224
1277,no ID,43.66277,-93.32084
1278,no ID,43.66131,-93.32022
1279,no ID,43.66027,-93.31993
1280,no ID,43.65914,-93.31981
1281,no ID,43.65841,-93.31979
1282,no ID,43.65753,-93.31992
1283,no ID,43.65584,-93.32038
1284,no ID,43.64764,-93.32311
1285,no ID,43.64663,-93.3233
1286,no ID,43.64565,-93.32339
1287,no ID,43.6398,-93.32344
1288,no ID,43.63813,-93.32362
1289,no ID,43.63657,-93.32403
1290,no ID,43.63551,-93.32433
1291,no ID,43.63445,-93.32475
1292,no ID,43.63282,-93.32553
1293,no ID,43.62833,-93.3284
1294,no ID,43.62467,-93.33078
1295,no ID,43.62349,-93.33164
1296,no ID,43.62224,-93.33275
1297,no ID,43.61552,-93.3389
1298,no ID,43.61226,-93.34189
1299,no ID,43.61175,-93.34237
1300,no ID,43.60857,-93.34521
1301,no ID,43.60651,-93.34673
1302,no ID,43.59529,-93.35438
1303,no ID,43.59241,-93.35631
1304,no ID,43.59125,-93.35689
1305,no ID,43.59049,-93.35716
1306,no ID,43.58902,-93.35746
1307,no ID,43.57833,-93.35856
1308,no ID,43.57527,-93.35886
1309,no ID,43.5734,-93.35902
1310,no ID,43.57179,-93.35909
1311,no ID,43.55775,-93.35924
1312,no ID,43.55089,-93.35927
1313,no ID,43.55019,-93.35913
1314,no ID,43.54906,-93.35871
1315,no ID,43.54577,-93.35626
1316,no ID,43.54481,-93.3557
1317,no ID,43.54338,-93.35527
1318,no ID,43.53811,-93.355
1319,no ID,43.53569,-93.3549
1320,no ID,43.53278,-93.35493
1321,no ID,43.51785,-93.35521
1322,no ID,43.50877,-93.35544
1323,no ID,43.50713,-93.35538
1324,no ID,43.50589,-93.35528
1325,no ID,43.4996,-93.35366
1326,no ID,43.49908,-93.35352
1327,no ID,44.77297,-93.22562
1328,no ID,44.77479,-93.22222
1329,S869,44.77529,-93.22145
1330,no ID,44.77724,-93.21841
1331,no ID,44.77816,-93.21693
1332,no ID,44.78111,-93.21217
1333,no ID,44.78414,-93.2083
1334,no ID,44.85533,-93.14734
1335,no ID,44.85854,-93.14534
1336,no ID,44.85929,-93.14512
1337,no ID,44.86227,-93.14484
1338,no ID,44.86317,-93.14482
1339,no ID,44.86593,-93.14441
1340,no ID,44.86668,-93.14436
1341,no ID,44.87186,-93.14408
1342,no ID,44.95451,-93.0899
1343,no ID,44.95536,-93.09041
1344,no ID,44.95765,-93.09046
1345,no ID,45.0283,-93.08949
1346,no ID,45.02893,-93.08943
1347,no ID,45.03054,-93.0894
1348,no ID,45.03367,-93.08751
1349,no ID,45.03493,-93.08538
1350,no ID,44.9581,-93.09083
1351,no ID,44.95606,-93.09097
1352,no ID,44.9553,-93.09124
1353,no ID,44.9543,-93.0912
1354,no ID,44.95351,-93.08996
1355,no ID,44.95287,-93.08845
1356,no ID,44.95202,-93.08572
1357,no ID,44.95249,-93.08339
1358,no ID,44.93181,-93.06867
1359,no ID,44.86228,-93.14789
1360,no ID,44.861,-93.14789
1361,no ID,44.85715,-93.14674
1362,no ID,44.78348,-93.20963
1363,no ID,44.78204,-93.21194
1364,no ID,44.77918,-93.21669
1365,no ID,44.77863,-93.21759
1366,no ID,44.77622,-93.22138
1367,no ID,44.77617,-93.22146
1368,no ID,44.77348,-93.22531
1369,no ID,44.73688,-93.28318
1370,S870,44.73862,-93.28267
1371,no ID,44.73961,-93.28213
1372,no ID,44.74109,-93.28071
1373,S871,44.74554,-93.27374
1374,no ID,44.74623,-93.27265
1375,S872,44.75311,-93.26185
1376,no ID,44.75383,-93.26056
1377,no ID,44.75685,-93.25318
1378,S873,44.75754,-93.25151
1379,no ID,44.75938,-93.24756
1380,S874,44.76091,-93.24488
1381,no ID,44.76192,-93.24327
1382,S875,44.76595,-93.23678
1383,no ID,44.77297,-93.22562
1384,S876,44.77579,-93.2211
1385,S877,44.77996,-93.21443
1386,no ID,44.782,-93.21122
1387,no ID,44.78414,-93.2083
1388,S878,44.78509,-93.20706
1389,no ID,44.7871,-93.20461
1390,no ID,44.79005,-93.20143
1391,S879,44.79144,-93.20033
1392,no ID,44.79387,-93.19844
1393,S880,44.7973,-93.19583
1394,no ID,44.80063,-93.19329
1395,S881,44.80372,-93.19091
1396,no ID,44.80888,-93.18687
1397,S882,44.8101,-93.18552
1398,no ID,44.81102,-93.18385
1399,S883,44.8123,-93.18054
1400,no ID,44.81428,-93.17576
1401,no ID,44.81642,-93.17342
1402,no ID,44.81855,-93.17262
1403,S884,44.82294,-93.17256
1404,no ID,44.82553,-93.17154
1405,no ID,44.8269,-93.17058
1406,S885,44.82907,-93.16825
1407,no ID,44.83169,-93.16521
1408,no ID,44.83323,-93.1638
1409,S886,44.83472,-93.16272
1410,no ID,44.83687,-93.16111
1411,no ID,44.83911,-93.15945
1412,S887,44.84134,-93.15781
1413,no ID,44.84413,-93.15572
1414,S825,44.84846,-93.15249
1415,no ID,44.85183,-93.14993
1416,no ID,44.85533,-93.14734
1417,no ID,44.85702,-93.14633
1418,no ID,44.85898,-93.14562
1419,S826,44.86076,-93.14543
1420,no ID,44.8681,-93.14462
1421,no ID,44.87186,-93.14408
1422,S827,44.87402,-93.14343
1423,no ID,44.87946,-93.14114
1424,S828,44.88141,-93.1402
1425,no ID,44.88335,-93.13877
1426,no ID,44.88514,-93.13676
1427,no ID,44.88712,-93.13347
1428,S829,44.88866,-93.13195
1429,no ID,44.89076,-93.13122
1430,no ID,44.89394,-93.13095
1431,S830,44.89518,-93.13128
1432,no ID,44.89812,-93.13338
1433,S831,44.89971,-93.13464
1434,no ID,44.90113,-93.13586
1435,no ID,44.90757,-93.14179
1436,no ID,44.90924,-93.14292
1437,S832,44.90956,-93.1431
1438,no ID,44.91104,-93.14381
1439,no ID,44.91371,-93.14416
1440,S833,44.91509,-93.14421
1441,no ID,44.91529,-93.14423
1442,no ID,44.92389,-93.14483
1443,S834,44.92558,-93.14489
1444,no ID,44.92658,-93.1448
1445,no ID,44.9283,-93.14406
1446,S835,44.92946,-93.14293
1447,no ID,44.93014,-93.14189
1448,no ID,44.93135,-93.13813
1449,S836,44.93144,-93.13367
1450,no ID,44.93144,-93.13294
1451,no ID,44.93201,-93.12987
1452,S837,44.93497,-93.12549
1453,no ID,44.93596,-93.12397
1454,no ID,44.93653,-93.12306
1455,no ID,44.93858,-93.11899
1456,no ID,44.93975,-93.11587
1457,S838,44.93991,-93.11547
1458,no ID,44.94134,-93.11205
1459,no ID,44.94288,-93.10953
1460,no ID,44.94491,-93.10691
1461,S839,44.9459,-93.10546
1462,no ID,44.94841,-93.10249
1463,no ID,44.94914,-93.1021
1464,S619,44.94958,-93.10179
1465,no ID,44.95033,-93.10088
1466,no ID,44.95129,-93.09844
1467,no ID,44.95342,-93.09397
1468,S620,44.95385,-93.09311
1469,no ID,44.95496,-93.09113
1470,no ID,44.95565,-93.09051
1471,no ID,44.95765,-93.09046
1472,no ID,44.95956,-93.09054
1473,S621,44.95991,-93.09057
1474,no ID,44.96276,-93.09067
1475,no ID,44.96612,-93.09052
1476,no ID,44.96653,-93.09045
1477,S623,44.97185,-93.08854
1478,no ID,44.97448,-93.08847
1479,S624,44.97824,-93.08859
1480,no ID,44.97998,-93.08863
1481,no ID,44.98666,-93.08887
1482,S625,44.98758,-93.08891
1483,S626,44.9926,-93.08913
1484,no ID,44.99469,-93.08921
1485,no ID,44.99643,-93.08927
1486,S627,45.00008,-93.08936
1487,no ID,45.00225,-93.0894
1488,S628,45.00496,-93.08944
1489,no ID,45.00765,-93.08949
1490,no ID,45.01012,-93.08952
1491,no ID,45.01143,-93.08954
1492,S629,45.012,-93.08957
1493,no ID,45.01348,-93.08957
1494,no ID,45.01989,-93.08961
1495,S1963,45.02193,-93.08958
1496,S630,45.02306,-93.08956
1497,no ID,45.0283,-93.08949
1498,no ID,45.03066,-93.08938
1499,no ID,45.0329,-93.08849
1500,S1447,45.0336,-93.08766
1501,no ID,45.03435,-93.08659
1502,no ID,45.03513,-93.08457
1503,S1453,45.03626,-93.07645
1504,no ID,45.03678,-93.07125
1505,no ID,45.03685,-93.06785
1506,no ID,45.03735,-93.06509
1507,S1448,45.0381,-93.06344
1508,no ID,45.03932,-93.06231
1509,no ID,45.0419,-93.06135
1510,no ID,45.04765,-93.0598
1511,S1449,45.0496,-93.05904
1512,no ID,45.05181,-93.05824
1513,S1485,45.05777,-93.05706
1514,no ID,45.06126,-93.0565
1515,S1486,45.06445,-93.05546
1516,S1487,45.07415,-93.05246
1517,no ID,45.07801,-93.05256
1518,S1488,45.07913,-93.05263
1519,no ID,45.08092,-93.05269
1520,S1489,45.08962,-93.05232
1521,S1490,45.09423,-93.05184
1522,S1491,45.10435,-93.04993
1523,S1492,45.10888,-93.04918
1524,S1493,45.11688,-93.04941
1525,no ID,45.12214,-93.04954
1526,no ID,45.12354,-93.04948
1527,S1494,45.12503,-93.04928
1528,no ID,45.12621,-93.04877
1529,no ID,45.12728,-93.04798
1530,no ID,45.12828,-93.04702
1531,S1495,45.13178,-93.04339
1532,S1496,45.1384,-93.03799
1533,S1497,45.14546,-93.03237
1534,no ID,45.14704,-93.03152
1535,no ID,45.14858,-93.03112
1536,S1498,45.15472,-93.03117
1537,no ID,45.16234,-93.031
1538,S1499,45.16417,-93.03102
1539,no ID,45.16623,-93.03079
1540,no ID,45.17078,-93.02969
1541,S1500,45.17311,-93.02963
1542,S1501,45.18514,-93.02973
1543,S1502,45.19623,-93.02959
1544,S1503,45.21137,-93.02888
1545,S1504,45.21945,-93.02773
1546,no ID,45.22228,-93.02769
